,close
456,1594.01
457,1598.64
458,1652.99
459,1667.45
460,1670.89
461,1733.79
462,1662.4
463,1656.88
464,1646.58
465,1611.79
466,1645.03
467,1633.57
468,1632.84
469,1580.13
470,1567.63
471,1566.87
472,1539.61
473,1552.16
474,1554.94
475,1557.77
476,1599.42
477,1565.01
478,1563.44
479,1566.57
480,1603.89
481,1628.94
482,1663.7
483,1765.46
484,1784.98
485,1787.15
486,1803.38
487,1779.4
488,1776.2
489,1795.14
490,1809.04
491,1814.67
492,1846.99
493,1800.8
494,1832.71
495,1855.54
496,1891.71
497,1900.95
498,1885.27
499,1888.12
500,2121.32
501,2077.72
502,2053.17
503,2044.68
504,2053.65
505,1979.39
506,2058.48
507,1961.77
508,1960.82
509,1962.6
510,2011.47
511,2021.4
512,1933.01
513,2063.21
514,2062.2
515,2080.84
516,2083.09
517,2062.33
518,2027.5
519,2048.14
520,2028.81
521,2051.96
522,2087.24
523,2164.74
524,2192.95
525,2243.37
526,2293.33
527,2232.7
528,2355.73
529,2358.72
530,2340.49
531,2352.39
532,2225.12
533,2203.46
534,2260.16
535,2315.32
536,2220.5
537,2228.96
538,2196.52
539,2219.43
540,2177.91
541,2202.17
542,2239.61
543,2324.54
544,2308.2
545,2264.05
546,2271.35
547,2230.88
548,2378.35
549,2344.15
550,2299.2
551,2291.68
552,2281.87
553,2352.04
554,2355.34
555,2209.72
556,2267.11
557,2268.78
558,2240.78
559,2221.42
560,2330.44
561,2344.29
562,2584.38
563,2618.01
564,2522.54
565,2578.19
566,2472.87
567,2511.78
568,2587.4
569,2530.19
570,2470.81
571,2492.0
572,2472.01
573,2457.05
574,2314.2
575,2242.6
576,2235.02
577,2218.64
578,2267.68
579,2267.94
580,2256.9
581,2317.6
582,2343.01
583,2283.14
584,2304.28
585,2309.06
586,2296.49
587,2289.79
588,2301.83
589,2372.64
590,2425.1
591,2419.55
592,2486.56
593,2500.24
594,2507.21
595,2659.99
596,2639.99
597,2774.81
598,2822.59
599,2801.8
600,2785.93
601,2881.2
602,2944.8
603,3014.81
604,2967.9
605,2971.4
606,2922.24
607,2992.62
608,3112.59
609,3175.94
610,3242.36
611,3383.1
612,3340.09
613,3433.43
614,3421.4
615,3487.81
616,3627.76
617,3553.65
618,3818.59
619,3868.76
620,3883.36
621,3905.21
622,3878.47
623,4064.8
624,3979.96
625,4004.79
626,3881.7
627,3742.19
628,3523.09
629,3644.71
630,3520.46
631,3158.64
632,3516.53
633,3492.85
634,3336.35
635,3329.53
636,3454.98
637,3590.42
638,3587.33
639,3501.19
640,3560.49
641,3509.74
642,3505.64
643,3645.29
644,3503.8
645,3278.96
646,3310.83
647,3327.4
648,3317.85
649,3351.59
650,3454.2
651,3694.61
652,3506.39
653,3545.64
654,3502.52
655,3237.43
656,3007.01
657,3155.11
658,3101.99
659,3084.22
660,2985.41
661,3064.4
662,3056.46
663,3155.79
664,3147.67
665,3200.2
666,3219.46
667,3140.8
668,3155.8
669,3131.3
670,3255.56
671,3263.45
672,3216.73
673,3014.05
674,2972.46
675,2986.19
676,3102.61
677,3117.23
678,3136.41
679,3062.6
680,3005.69
681,2974.21
682,3036.23
683,2909.99
684,2912.45
685,2929.29
686,2950.99
687,2881.93
688,3032.55
689,2944.7
690,3092.01
691,3122.94
